resume_id,job_title,salary,location,company_size,experience_level,employment_type,skills,experience_level_value,company_size_value,employment_type_value
883,Data Analyst - Remote,95000,Anywhere,Small,None,Contract,"Azure,Google Cloud,Tableau",0,0,4
884,Product Data Analyst,0,"San Francisco, CA",Startup,Jr,Contract,"Google Cloud, AWS",1,1,4
885,Junior Data Analyst,95000,"Anywhere, Huntsville,AL",Startup,None,Full-time,"Excel , Python",0,1,1
886,Junior Data Analyst,70000,"Dallas, TX",Startup,Jr,Freelance,"Python,Azure,Google Cloud",1,1,6
887,Marketing Data Analyst,0,"San Francisco, CA",Small,Jr,Regular,"Python , Azure , Excel , AWS , SQL",1,0,3
888,Senior Data Analyst,0,"New York, NY, San Francisco, CA, Anywhere",Startup,Jr,Part-time,1,1,2,
889,DATA ANALYST,90000,"New York, NY, Dallas, TX, Austin, TX",Huge,Jr,Freelance,"Python , SQL",1,4,6
890,Data Analyst - Remote,50,"London, UK, Dallas, TX, US",Unknown,Sr,Full-time,", Azure , Excel",3,0,1
891,Marketing Data Analyst,70000,"Huntsville,AL, San Francisco, CA, Houston,TX",Startup,Sr,Contract,"Power BI, Azure, AWS",3,1,4
892,Product Data Analyst,95000,"Houston,TX, Anywhere, Huntsville,AL",Large,Jr,Freelance,"Tableau, R",1,3,6
893,Senior Data Analyst,95000,US,Unknown,Pr,Part-time,"Azure, Tableau, , Excel, AWS",4,0,2
894,DATA ANALYST,65000,"Anywhere, Huntsville,AL, US",Startup,Jr,Contract,"Tableau, Python, Excel, AWS, R",1,1,4
895,Marketing Data Analyst,14000000,"London, UK, Houston,TX, New York, NY",Medium,Mi,Temporary,"R , Google Cloud",2,2,5
896,Data Analyst!!!,95000,"Austin, TX",Large,Jr,Contract,"Azure,Google Cloud",1,3,4
897,Data Analyst II,8090000,"Austin, TX",Startup,Sr,Part-time,"Azure, Power BI,",3,1,2
898,Product Data Analyst,95000,"London, UK, Austin, TX",Medium,Jr,Part-time,"Python, , Power BI",1,2,2
899,Data Analyst - Remote,8090000,"Anywhere, New York, NY",Large,Jr,Full-time,"Python,Excel",1,3,1
900,Data Analyst!!!,0,"Dallas, TX",Large,Jr,Full-time,"Tableau,AWS",1,3,1
901,DATA ANALYST,95000,"US, Dallas, TX, Anywhere",Medium,Jr,Freelance,"Azure , Python , SQL , Power BI , R",1,2,6
902,Data Analyst!!!,70000,"Dallas, TX, US",Large,Mi,Full-time,"Azure,SQL,Excel,Python,R",2,3,1
903,Data Analyst - Remote,110000,"Austin, TX, Anywhere, San Francisco, CA",Small,Jr,Temporary,"AWS , Azure , Power BI , Excel",1,0,5
904,Data Analyst!!!,70000,"Anywhere, Houston,TX, Huntsville,AL",Medium,Sr,Contract,"SQL , Tableau , AWS , R",3,2,4
905,Data Analyst,50000,"Houston,TX, Dallas, TX",Huge,Jr,Temporary,"AWS,Tableau",1,4,5
906,Jr. Data Analyst,0,"New York, NY, Austin, TX, US",Large,Jr,Part-time,"Azure, Tableau, Python, Excel, Power BI",1,3,2
907,BI Analyst,90000,"Huntsville,AL, Austin, TX",Startup,Jr,Contract,", Excel, Google Cloud",1,1,4
908,Junior Data Analyst,65000,"London, UK, US, Huntsville,AL",Small,Pr,Temporary,"SQL,Excel,Python",4,0,5
909,Product Data Analyst,50000,"New York, NY",Startup,Sr,Full-time,"Excel, Tableau, Azure, Python",3,1,1
910,Jr. Data Analyst,0,"New York, NY, Dallas, TX, London, UK",Small,Sr,Contract,"Python, Azure, R, Google Cloud",3,0,4
911,DATA ANALYST,70000,"Huntsville,AL, New York, NY",Startup,None,Contract,"AWS,SQL,Google Cloud,Python,Excel",0,1,4
912,BI Analyst,0,"London, UK, Austin, TX, San Francisco, CA",Startup,Sr,Contract,"AWS , Excel , Python , Azure",3,1,4
913,Product Data Analyst,95000,"London, UK, Huntsville,AL",Unknown,Jr,Freelance,"Python, Google Cloud, Power BI, R",1,0,6
914,Jr. Data Analyst,120000,"London, UK, New York, NY",Huge,Jr,Full-time,"R,SQL",1,4,1
915,Data Analyst,120000,"Remote, Huntsville,AL, Houston,TX",Startup,Jr,Contract,"AWS, Azure",1,1,4
916,Junior Data Analyst,65000,"US, San Francisco, CA, Houston,TX",Large,Sr,Full-time,"Tableau,Power BI",3,3,1
917,Data Analytics Specialist,50,"San Francisco, CA, London, UK",Startup,Jr,Freelance,", Power BI",1,1,6
918,DATA ANALYST,90000,"New York, NY",Huge,Sr,Regular,"Power BI,SQL,Excel,R",3,4,3
919,Junior Data Analyst,0,"London, UK, New York, NY, Anywhere",Startup,Jr,Contract,"Tableau , SQL , Excel",1,1,4
920,Jr. Data Analyst,65000,"Austin, TX, Houston,TX, Huntsville,AL",Unknown,Jr,Contract,", AWS",1,0,4
921,Product Data Analyst,8090000,"New York, NY, Anywhere",Small,Mi,Part-time,"AWS, , Google Cloud",2,0,2
922,Data Analytics Specialist,120000,"New York, NY, London, UK, Austin, TX",Startup,Jr,Regular,"AWS,Python,SQL,Google Cloud",1,1,3
923,EN,0,"%50,000",Startup,C2C,"Austin, TX, London, UK, San Francisco, CA",0,1,0,
924,Sr. Data Analyst,0,"San Francisco, CA, Remote",Large,Sr,Full-time,"Power BI, Azure, SQL",3,3,1
925,Junior Data Analyst,90000,"Anywhere, Houston,TX",Startup,Jr,Regular,"AWS,Azure,Tableau,Google Cloud,",1,1,3
926,Sr. Data Analyst,0,"London, UK, Dallas, TX, US",Startup,Jr,Contract,1,1,4,
927,Marketing Data Analyst,65000,"Austin, TX, Remote",Medium,Jr,Temporary,", Python, R, Azure, Google Cloud",1,2,5
928,BI Analyst,50,"San Francisco, CA, Houston,TX",Startup,Jr,Full-time,"Power BI,SQL,Excel,Python",1,1,1
929,Product Data Analyst,110000,US,Small,Jr,Freelance,"Power BI,AWS,R,Tableau,Excel",1,0,6
930,Data Analyst II,0,"New York, NY, US",Startup,Pr,Temporary,"Python, Azure",4,1,5
931,Data Analyst - Remote,120000,"Austin, TX, Remote, San Francisco, CA",Huge,Jr,Freelance,"Tableau , Python , R , Google Cloud , AWS",1,4,6
932,Data Analyst!!!,50000,"Huntsville,AL, San Francisco, CA, London, UK",Small,Jr,Temporary,", Excel, Azure, Tableau",1,0,5
933,BI Analyst,65000,"San Francisco, CA, Houston,TX",Small,None,Part-time,"Python,Power BI,SQL,Google Cloud",0,0,2
934,Data Analyst!!!,50,"Austin, TX, Remote",Unknown,Jr,Part-time,"SQL, Excel, R, Azure",1,0,2
935,Data Analytics Specialist,8090000,"San Francisco, CA, US",Unknown,Pr,Temporary,"Power BI, , AWS, Tableau",4,0,5
936,Data Analytics Specialist,70000,"US, Austin, TX, London, UK",Small,Pr,Freelance,", SQL , Power BI",4,0,6
937,Junior Data Analyst,95000,"Austin, TX",Large,Jr,Contract,"Power BI, R",1,3,4
938,Marketing Data Analyst,65000,"US, Houston,TX",Medium,Jr,Freelance,"R,Google Cloud",1,2,6
939,Data Analyst - Remote,65000,"Houston,TX, Dallas, TX",Startup,Jr,Full-time,"Python, , Power BI, R",1,1,1
940,Data Analyst II,90000,"Houston,TX",Startup,None,Full-time,"Tableau, Python, Excel, AWS",0,1,1
941,Jr. Data Analyst,50,"Huntsville,AL",Small,Jr,Full-time,1,0,1,
942,Senior Data Analyst,65000,"Remote, Anywhere",Unknown,Mi,Part-time,"Google Cloud, , AWS",2,0,2
943,DATA ANALYST,70000,"Houston,TX, Austin, TX",Medium,Sr,Contract,"Azure , SQL ,  , Google Cloud",3,2,4
944,Data Analyst II,0,"New York, NY, Houston,TX, Remote",Huge,Sr,Part-time,"Python, Power BI, Tableau",3,4,2
945,Data Analytics Specialist,0,"Anywhere, Dallas, TX",Large,Jr,Contract,"Power BI, Tableau",1,3,4
946,Senior Data Analyst,0,"Dallas, TX",Large,Jr,Contract,"SQL, Google Cloud",1,3,4
947,Data Analyst!!!,65000,"US, Austin, TX, Houston,TX",Unknown,Pr,Part-time,", AWS",4,0,2
948,Data Analytics Specialist,120000,"San Francisco, CA, Remote",Unknown,Jr,Full-time,"R , Google Cloud , SQL",1,0,1
949,Data Analyst - Remote,95000,"US, Huntsville,AL",Medium,Jr,Freelance,"Excel,AWS",1,2,6
950,Data Analyst - Remote,8090000,"Dallas, TX, US, Remote",Unknown,Jr,Contract,"R,Power BI",1,0,4
951,Product Data Analyst,90000,"Remote, San Francisco, CA",Huge,Jr,Contract,"SQL,Excel,Python,Azure",1,4,4
952,Junior Data Analyst,65000,Remote,Startup,Mi,Part-time,"R, SQL, , AWS",2,1,2
953,Jr. Data Analyst,95000,Remote,Startup,Sr,Freelance,"Power BI, Excel",3,1,6
954,Data Analyst,95000,"Anywhere, Huntsville,AL",Medium,Mi,Contract,"R, Python",2,2,4
955,Data Analytics Specialist,50000,"Austin, TX, Huntsville,AL, New York, NY",Large,Mi,Contract,"SQL , Python , AWS",2,3,4
956,Jr. Data Analyst,95000,"Dallas, TX",Startup,Jr,Full-time,"Excel, , Azure",1,1,1
957,Sr. Data Analyst,0,"Dallas, TX, New York, NY",Startup,Jr,Part-time,", Excel, Azure",1,1,2
958,Data Analytics Specialist,0,"%50,000","['SQL', 'Python', '']",Sr,Freelance,3,0,0,
959,Senior Data Analyst,14000000,"New York, NY",Huge,Jr,Contract,"Tableau,Python,Google Cloud",1,4,4
960,Jr. Data Analyst,95000,"Anywhere, New York, NY, Houston,TX",Large,Mi,Contract,"Python, Tableau, Excel, , R",2,3,4
961,Data Analyst!!!,95000,"London, UK",Medium,None,Part-time,"Power BI,R,Excel,Python,Google Cloud",0,2,2
962,Data Analyst II,65000,"US, San Francisco, CA, Austin, TX",Startup,Mi,Contract,", Google Cloud, AWS, Azure",2,1,4
963,Jr. Data Analyst,8090000,"San Francisco, CA, Austin, TX",Startup,Jr,Part-time,"AWS, Tableau, Power BI, Python, R",1,1,2
964,Data Analyst II,14000000,"Dallas, TX, Remote, San Francisco, CA",Small,Sr,Temporary,"Tableau, AWS, Google Cloud, R",3,0,5
965,Data Analyst - Remote,0,"Houston,TX, San Francisco, CA, US",Unknown,Sr,Full-time,"Power BI,Azure,R",3,0,1
966,Marketing Data Analyst,110000,"San Francisco, CA, Remote",Startup,Jr,Freelance,"AWS,Python,R,Google Cloud",1,1,6
967,Data Analyst II,110000,"San Francisco, CA, London, UK, Houston,TX",Small,Mi,Regular,"R ,  , Python , Excel , Tableau",2,0,3
968,C2C,0,"['Azure', 'SQL', 'AWS']",140000,Jr,"Austin, TX, Remote, Huntsville,AL",1,0,0,
969,Data Analyst,65000,"Dallas, TX",Startup,None,Part-time,"Tableau,AWS,Google Cloud",0,1,2
970,BI Analyst,50,"Dallas, TX",Large,Mi,Contract,"Power BI, AWS, Azure, R, Excel",2,3,4
971,Senior Data Analyst,0,US,Startup,Sr,Temporary,"Excel, Azure, R, Google Cloud, Python",3,1,5
972,DATA ANALYST,95000,"Austin, TX, US",Medium,Jr,Freelance,"Google Cloud, Excel, Power BI, SQL, Azure",1,2,6
973,Senior Data Analyst,0,"New York, NY, Anywhere, London, UK",Medium,Mi,Part-time,"Tableau,Azure,Excel,AWS",2,2,2
974,Marketing Data Analyst,70000,"San Francisco, CA, London, UK, Austin, TX",Large,Sr,Part-time,"Azure, AWS, Tableau, R",3,3,2
975,Junior Data Analyst,110000,"Remote, US",Startup,Mi,Part-time,"Azure,Excel,Power BI,Google Cloud,Tableau",2,1,2
976,Data Analytics Specialist,0,"London, UK",Large,Jr,Full-time,"AWS,Python",1,3,1
977,BI Analyst,50,"London, UK, US",Large,Mi,Temporary,"Python,AWS",2,3,5
978,Data Analyst!!!,110000,"Huntsville,AL",Unknown,Jr,Full-time,"SQL, Tableau",1,0,1
979,Senior Data Analyst,14000000,"New York, NY",Large,Jr,Contract,"AWS, SQL, Google Cloud",1,3,4
980,Marketing Data Analyst,65000,"Remote, US, Austin, TX",Large,None,Freelance,"Python,Power BI",0,3,6
981,Data Analytics Specialist,8090000,"London, UK, San Francisco, CA",Startup,Jr,Contract,"Azure , Excel",1,1,4
982,Product Data Analyst,65000,"Remote, Anywhere, Austin, TX",Startup,None,Temporary,"Excel, Python",0,1,5
983,Marketing Data Analyst,95000,"Austin, TX",Huge,Sr,Full-time,"Google Cloud, AWS, Excel,",3,4,1
984,Data Analytics Specialist,65000,"US, San Francisco, CA",Small,Sr,Freelance,"AWS, Power BI, R",3,0,6
985,Data Analytics Specialist,0,US,Startup,Mi,Full-time,"Google Cloud , Excel",2,1,1
986,Data Analyst!!!,0,"Dallas, TX",Startup,Sr,Full-time,"SQL, Tableau, AWS, Google Cloud",3,1,1
987,Data Analyst,0,"London, UK, Austin, TX",Large,Sr,Full-time,"Python, Excel",3,3,1
988,DATA ANALYST,500,MI,85k - 105k,US,Contract,0,0,0,
989,Data Analyst II,95000,Anywhere,Unknown,Jr,Regular,"Azure, Tableau, , Excel, Python",1,0,3
990,Senior Data Analyst,0,"Austin, TX, London, UK",Large,Jr,Temporary,"Python, Excel, R, AWS, Power BI",1,3,5
991,Junior Data Analyst,90000,"Austin, TX, San Francisco, CA, Dallas, TX",Small,Mi,Full-time,", Power BI, SQL",2,0,1
992,Marketing Data Analyst,90000,"US, Houston,TX, San Francisco, CA",Unknown,Mi,Full-time,"Tableau , Google Cloud , AWS , Azure",2,0,1
993,Senior Data Analyst,120000,"Austin, TX, Houston,TX",Small,None,Freelance,"Azure,Python,Power BI,SQL",0,0,6
994,Data Analyst II,0,"London, UK, Anywhere, New York, NY",Large,Jr,Contract,"SQL, Python",1,3,4
995,Product Data Analyst,70000,"Dallas, TX",Large,Jr,Contract,"Power BI, Azure",1,3,4
996,Data Analyst - Remote,120000,"Anywhere, Dallas, TX, New York, NY",Unknown,Sr,Contract,3,0,4,
997,Jr. Data Analyst,70000,"Remote, US",Startup,None,Part-time,"SQL,",0,1,2
998,Data Analytics Specialist,0,"Huntsville,AL, San Francisco, CA",Startup,Jr,Full-time,"Excel,Azure",1,1,1
999,BI Analyst,0,"Dallas, TX",Startup,Jr,Part-time,"Python,AWS,SQL,R,Google Cloud",1,1,2
1000,BI Analyst,70000,"Houston,TX",Unknown,Mi,Contract,"Python,Tableau,Power BI",2,0,4
1001,Jr. Data Analyst,8090000,"Dallas, TX, Austin, TX, London, UK",Startup,Sr,Freelance,"Azure, Power BI, Excel, SQL",3,1,6
1002,Junior Data Analyst,65000,"Anywhere, Dallas, TX",Medium,None,Temporary,"Google Cloud , Python",0,2,5
1003,Marketing Data Analyst,95000,"Dallas, TX, London, UK",Unknown,Jr,Part-time,"Tableau, Azure",1,0,2
1004,BI Analyst,0,"Remote, San Francisco, CA",Unknown,Mi,Part-time,"Python,Google Cloud,SQL,Azure",2,0,2
1005,Jr. Data Analyst,70000,"London, UK, Dallas, TX",Large,Mi,Temporary,"SQL , Excel , Power BI , Tableau",2,3,5
1006,Jr. Data Analyst,65000,"Austin, TX, Remote",Startup,Sr,Part-time,"Power BI, Python",3,1,2
1007,Marketing Data Analyst,110000,"New York, NY",Small,None,Full-time,"R, Excel, Google Cloud,",0,0,1
1008,Data Analytics Specialist,50,"Huntsville,AL, Remote, San Francisco, CA",Huge,Jr,Full-time,"Google Cloud,Azure,R,Tableau,AWS",1,4,1
1009,Data Analyst II,65000,"Remote, US",Large,Jr,Part-time,"Tableau, Azure",1,3,2
1010,Data Analyst II,110000,"Dallas, TX, New York, NY, Austin, TX",Startup,Mi,Contract,",Python,AWS,SQL",2,1,4
1011,Data Analyst II,50,"Austin, TX, US, Dallas, TX",Large,Jr,Freelance,"Python, R, Power BI",1,3,6
1012,Senior Data Analyst,70000,"London, UK",Startup,Pr,Full-time,"Tableau,R,SQL,",4,1,1
1013,DATA ANALYST,90000,"Huntsville,AL",Startup,Jr,Full-time,"AWS, Python,",1,1,1
1014,Marketing Data Analyst,14000000,"New York, NY",Startup,Sr,Part-time,"R, Excel, Google Cloud",3,1,2
1015,Senior Data Analyst,0,"Houston,TX, Austin, TX, Anywhere",Huge,Sr,Full-time,"R , Power BI , Google Cloud",3,4,1
1016,Jr. Data Analyst,50000,"Anywhere, San Francisco, CA, Remote",Unknown,Sr,Part-time,", Azure, Power BI, Google Cloud, AWS",3,0,2
1017,DATA ANALYST,8090000,"Remote, Huntsville,AL, US",Large,Sr,Part-time,"SQL, , R",3,3,2
1018,Marketing Data Analyst,110000,"Anywhere, Austin, TX",Large,Sr,Full-time,"AWS, Google Cloud, R, Azure",3,3,1
1019,BI Analyst,120000,"Austin, TX",Startup,Sr,Regular,"Excel, , Google Cloud, R",3,1,3
1020,Data Analyst!!!,70000,"Huntsville,AL",Small,Jr,Contract,"Excel, R, AWS, , SQL",1,0,4
1021,Marketing Data Analyst,65000,US,Large,Sr,Contract,3,3,4,
1022,Sr. Data Analyst,95000,"Remote, Austin, TX, Dallas, TX",Huge,Sr,Freelance,3,4,6,
1023,Senior Data Analyst,110000,"Dallas, TX, New York, NY",Large,Mi,Temporary,2,3,5,
1024,Senior Data Analyst,95000,"US, Remote",Medium,Jr,Regular,"Python , Tableau , SQL , AWS",1,2,3
1025,Marketing Data Analyst,50000,"Anywhere, Remote, London, UK",Unknown,Jr,Contract,"Excel, Power BI, SQL, AWS, R",1,0,4
1026,Data Analytics Specialist,0,"Anywhere, San Francisco, CA, New York, NY",Large,Sr,Contract,"SQL , AWS",3,3,4
1027,Data Analyst II,70000,"Dallas, TX, London, UK",Startup,None,Full-time,"Python, Google Cloud, Excel, Power BI",0,1,1
1028,Marketing Data Analyst,70000,"Austin, TX, Remote, Huntsville,AL",Unknown,Jr,Part-time,"Azure,Python,",1,0,2
1029,Data Analyst - Remote,0,"Austin, TX, US, San Francisco, CA",Startup,Jr,Temporary,"Tableau, Excel, Azure",1,1,5
1030,Data Analyst!!!,120000,"Houston,TX",Unknown,Pr,Full-time,"Azure, Power BI",4,0,1
1031,BI Analyst,8090000,"New York, NY",Startup,None,Full-time,"R, Power BI, SQL",0,1,1
1032,Data Analyst - Remote,95000,"Remote, Anywhere",Medium,Jr,Full-time,1,2,1,
1033,Data Analyst II,95000,"Huntsville,AL, New York, NY",Medium,Mi,Regular,"Google Cloud, Python, Tableau, Excel",2,2,3
1034,DATA ANALYST,110000,US,Unknown,Jr,Regular,"SQL , R , Tableau , Excel",1,0,3
1035,Senior Data Analyst,50000,"Huntsville,AL, Austin, TX, US",Small,Sr,Regular,"SQL, AWS, Power BI",3,0,3
1036,Data Analyst II,14000000,"London, UK, Dallas, TX",Huge,Mi,Full-time,"Google Cloud , Azure , SQL , Power BI",2,4,1
1037,Senior Data Analyst,110000,"New York, NY, Dallas, TX, US",Medium,Jr,Contract,1,2,4,
1038,Jr. Data Analyst,120000,"Houston,TX",Unknown,Mi,Contract,"Python, SQL",2,0,4
1039,Sr. Data Analyst,120000,"London, UK, Anywhere",Startup,Sr,Full-time,"Tableau,Power BI,Python,Azure",3,1,1
1040,Data Analyst II,0,"San Francisco, CA",Startup,Sr,Regular,"Power BI ,",3,1,3
1041,Data Analyst,50,"Houston,TX, Austin, TX",Unknown,Sr,Contract,"Excel, Azure, SQL, Python",3,0,4
1042,Marketing Data Analyst,0,US,Large,None,Contract,"SQL, AWS, Tableau",0,3,4
1043,BI Analyst,95000,"London, UK",Small,Sr,Contract,"Tableau,Google Cloud",3,0,4
1044,Sr. Data Analyst,14000000,"Dallas, TX",Large,Pr,Contract,"Python,Tableau,Google Cloud",4,3,4
1045,Data Analyst II,95000,"US, London, UK",Startup,Mi,Contract,", SQL, R, AWS, Excel",2,1,4
1046,Data Analyst,95000,"US, Huntsville,AL",Large,Mi,Part-time,"R,Power BI,SQL,Azure,Excel",2,3,2
1047,Data Analyst,110000,"US, Houston,TX, London, UK",Unknown,Jr,Full-time,",AWS,SQL,R,Excel",1,0,1
1048,BI Analyst,70000,"Dallas, TX, London, UK",Huge,Sr,Freelance,"SQL, AWS, Python, R,",3,4,6
1049,Data Analyst II,70000,"Anywhere, Dallas, TX, Huntsville,AL",Startup,Jr,Part-time,"Google Cloud , Power BI , R",1,1,2
1050,Marketing Data Analyst,0,Remote,Startup,Sr,Regular,"Excel, Google Cloud, AWS, SQL",3,1,3
1051,Sr. Data Analyst,50,"New York, NY",Startup,Pr,Regular,", Azure, SQL, Python",4,1,3
1052,Product Data Analyst,65000,"Dallas, TX",Unknown,None,Contract,0,0,4,
1053,Data Analyst!!!,95000,Anywhere,Small,None,Full-time,"AWS, Excel, , Azure, Google Cloud",0,0,1
1054,Data Analytics Specialist,8090000,"Dallas, TX, Anywhere",Huge,Jr,Contract,"R, SQL, Power BI",1,4,4
1055,DATA ANALYST,0,"San Francisco, CA, Anywhere",Small,Jr,Part-time,"Excel, Tableau, Power BI, Google Cloud",1,0,2
1056,Data Analyst,65000,Anywhere,Unknown,Jr,Full-time,"Excel, Power BI, Python, R,",1,0,1
1057,Data Analyst - Remote,110000,"Houston,TX, Anywhere",Unknown,Pr,Full-time,"R, Azure",4,0,1
1058,Data Analyst II,120000,"Anywhere, San Francisco, CA",Huge,Jr,Contract,"AWS , Excel",1,4,4
1059,Data Analytics Specialist,95000,"Dallas, TX, San Francisco, CA, London, UK",Medium,Jr,Freelance,"Power BI, Excel, R",1,2,6
1060,Data Analytics Specialist,120000,Remote,Unknown,Sr,Freelance,"Tableau , Excel , R",3,0,6
1061,Data Analytics Specialist,14000000,"Dallas, TX, Huntsville,AL",Medium,Sr,Full-time,"Python, R, Excel",3,2,1
1062,Jr. Data Analyst,50,"Houston,TX, US, Remote",Large,Jr,Part-time,1,3,2,
1063,Sr. Data Analyst,8090000,"New York, NY, Houston,TX, Dallas, TX",Small,Jr,Temporary,1,0,5,
1064,Data Analyst,0,"San Francisco, CA, Remote",Startup,Sr,Temporary,"AWS, Excel, Python, Tableau, Google Cloud",3,1,5
1065,Data Analyst II,95000,"San Francisco, CA, London, UK",Small,Jr,Temporary,"Excel, SQL, Power BI",1,0,5
1066,Data Analytics Specialist,50000,US,Startup,Jr,Regular,"Python, R, Tableau",1,1,3
1067,DATA ANALYST,65000,"San Francisco, CA, Austin, TX, London, UK",Startup,Pr,Temporary,"Google Cloud,SQL,AWS",4,1,5
1068,DATA ANALYST,110000,"San Francisco, CA, London, UK, Dallas, TX",Large,Sr,Part-time,"Tableau,Python",3,3,2
1069,Junior Data Analyst,50000,"San Francisco, CA",Startup,Jr,Contract,"Azure, R, SQL, Python",1,1,4
1070,Data Analytics Specialist,0,"Anywhere, Huntsville,AL",Unknown,Pr,Part-time,"Python, Tableau",4,0,2
1071,DATA ANALYST,70000,"US, New York, NY, London, UK",Unknown,Sr,Part-time,"Google Cloud, , Python",3,0,2
1072,Data Analyst - Remote,0,"Huntsville,AL",Large,None,Contract,"Excel, R",0,3,4
1073,Product Data Analyst,65000,"London, UK, Dallas, TX",Startup,Sr,Temporary,"AWS,Power BI,Google Cloud,SQL",3,1,5
1074,Product Data Analyst,65000,"New York, NY",Huge,Pr,Part-time,"SQL, Google Cloud, Excel, Python",4,4,2
1075,Data Analyst,14000000,"US, London, UK, New York, NY",Startup,Jr,Contract,"Excel , Tableau , Python",1,1,4
1076,Sr. Data Analyst,0,"San Francisco, CA, Houston,TX, Austin, TX",Medium,Jr,Part-time,"Power BI, R",1,2,2
1077,Sr. Data Analyst,90000,"Austin, TX",Large,Jr,Regular,"Google Cloud, SQL, Python",1,3,3
1078,Data Analyst!!!,50000,"Dallas, TX, Remote",Small,Jr,Freelance,", Python, Azure",1,0,6
1079,Data Analyst - Remote,95000,"San Francisco, CA, New York, NY",Unknown,Sr,Part-time,"AWS, R, SQL, Excel, Python",3,0,2
1080,Data Analyst II,14000000,"Dallas, TX",Huge,Pr,Regular,"Python,Excel,SQL,AWS,Power BI",4,4,3
1081,DATA ANALYST,120000,"Austin, TX, US",Small,Jr,Full-time,"Google Cloud, Azure, SQL, Tableau",1,0,1
1082,Senior Data Analyst,50000,"Dallas, TX, San Francisco, CA, US",Medium,None,Temporary,"Excel,",0,2,5
1083,DATA ANALYST,95000,"Austin, TX, US",Huge,Sr,Contract,"Azure , Google Cloud , SQL , Tableau , R",3,4,4
1084,BI Analyst,110000,"Huntsville,AL, Dallas, TX, London, UK",Large,Sr,Part-time,"Excel, , Tableau",3,3,2
1085,Data Analyst!!!,70000,"San Francisco, CA, London, UK, Remote",Small,Jr,Part-time,"Python , Excel , AWS",1,0,2
1086,Junior Data Analyst,50,"Anywhere, Austin, TX",Small,Jr,Contract,"AWS, Tableau, Google Cloud, SQL",1,0,4
1087,Data Analyst - Remote,0,"US, Austin, TX",Startup,Sr,Full-time,"Tableau, SQL, Azure, Google Cloud",3,1,1
1088,Data Analyst - Remote,95000,"Austin, TX",Huge,Sr,Contract,",Azure,Excel",3,4,4
1089,Data Analyst!!!,14000000,"Huntsville,AL, Dallas, TX",Startup,Mi,Part-time,"Power BI,AWS,R",2,1,2
1090,Data Analyst - Remote,8090000,"Austin, TX, San Francisco, CA",Medium,None,Temporary,"AWS, Tableau, Excel, Azure, Power BI",0,2,5
1091,Senior Data Analyst,50,"Houston,TX",Unknown,Sr,Contract,"Google Cloud, AWS, R",3,0,4
1092,Data Analyst!!!,70000,"Anywhere, Remote",Startup,Jr,Temporary,"Azure, Excel, SQL",1,1,5
1093,BI Analyst,95000,"Dallas, TX, Anywhere, San Francisco, CA",Medium,Jr,Freelance,"AWS,R",1,2,6
1094,Junior Data Analyst,110000,"Anywhere, Austin, TX",Huge,Mi,Part-time,"AWS, Google Cloud, Tableau",2,4,2
