job_title,salary,location,remote_location,company_size,experience_level,employment_type,skills,experience_level_value,company_size_value,employment_type_value,job_title_value,latitude,longitude,col_index,cost_tier
Senior Data Analyst,95000,"New York, NY",False,Startup,Sr,Contract,"Google Cloud,Excel,AWS,SQL",3,1,3,6,40.712728,-74.006015,100.0,100.0
Junior Data Analyst,50000,"Orlando, FL",True,Small,Jr,Temporary,"Google Cloud, AWS",1,0,2,1,28.542122,-81.379045,72.2,72.2
Junior Data Analyst,65000,"Salt Lake City, UT",No,Large,Jr,Part-time,,1,3,5,1,40.75962,-111.886797,65.7,65.7
Junior Data Analyst,95000,"Nashville, TN",False,Unknown,Pr,Contract,"Tableau,Excel,Google Cloud,SQL,R",4,0,3,1,36.162277,-86.774298,74.0,74.0
BI Analyst,8090000,"Las Vegas, NV",True,Large,Jr,Part-time,"Google Cloud, AWS, Excel, , Power BI",1,3,5,3,36.167426,-115.148413,71.3,71.3
Data Analytics Specialist,14000000,"Jackson, MS",True,Large,Sr,Contract,", SQL, AWS, R, Google Cloud",3,3,3,2,32.299869,-90.183041,68.0,68.0
Junior Data Analyst,110000,"San Francisco, CA",Partial,Medium,None,Contract,",Tableau,Excel,SQL,R",0,2,3,1,37.787936,-122.40752,94.0,94.0
Senior Data Analyst,95000,"Dallas, TX",Yes,Startup,Jr,Temporary,"Google Cloud, Tableau, AWS",1,1,2,6,32.776272,-96.796856,75.0,75.0
Junior Data Analyst,14000000,"Orlando, FL",False,Medium,Mi,Temporary,"AWS , Power BI , SQL , Excel , Python",2,2,2,1,28.542122,-81.379045,72.2,72.2
Junior Data Analyst,8090000,"Salt Lake City, UT",Partial,Large,Mi,Part-time,"SQL, Google Cloud, Azure, Tableau, R",2,3,5,1,40.75962,-111.886797,65.7,65.7
Data Analyst,90000,"New York, NY",True,Startup,Jr,Part-time,",SQL",1,1,5,4,40.712728,-74.006015,100.0,100.0
Marketing Data Analyst,110000,"Albuquerque, NM",True,Large,Mi,Full-time,"Excel,SQL,",2,3,6,3,35.084103,-106.650985,63.4,63.4
Data Analyst,120000,"Oklahoma City, OK",0,Large,Jr,Temporary,"Python ,",1,3,2,4,35.472989,-97.517054,70.0,70.0
Data Analyst,50000,"Orlando, FL",No,Large,Jr,Full-time,"AWS, Python, Google Cloud, SQL, Tableau",1,3,6,4,28.542122,-81.379045,72.2,72.2
Junior Data Analyst,70000,"Jackson, MS",Temporarily Remote,Small,Jr,Contract,"R, Excel",1,0,3,1,32.299869,-90.183041,68.0,68.0
Data Analytics Specialist,90000,"Columbus, OH",Partial,Startup,Jr,Regular,"Tableau, Excel",1,1,4,2,39.96226,-83.000707,73.5,73.5
Data Analyst,14000000,"Fargo, ND",Hybrid,Medium,Sr,Full-time,",Azure,SQL,Google Cloud,Excel",3,2,6,4,46.877229,-96.789821,58.0,58.0
Data Analyst II,8090000,"Fort Collins, CO",True,Small,Sr,Part-time,"SQL , Tableau , Python , Azure , Google Cloud",3,0,5,5,40.587178,-105.077011,66.1,66.1
Data Analyst,120000,"Denver, CO",Hybrid,Small,Sr,Regular,,3,0,4,4,39.739236,-104.984862,78.7,78.7
Junior Data Analyst,70000,"Philadelphia, PA",No,Startup,Mi,Full-time,"SQL, Power BI",2,1,6,1,39.952724,-75.163526,81.0,81.0
Junior Data Analyst,120000,"Columbus, OH",Hybrid,Medium,Jr,Contract,"Excel,Power BI,Azure,Tableau,Google Cloud",1,2,3,1,39.96226,-83.000707,73.5,73.5
BI Analyst,65000,"Philadelphia, PA",No,Large,Sr,Part-time,"Excel, Power BI, Google Cloud, Tableau, Python",3,3,5,3,39.952724,-75.163526,81.0,81.0
Marketing Data Analyst,50000,"Chicago, IL",Hybrid,Large,Jr,Part-time,"AWS, R",1,3,5,3,41.875562,-87.624421,75.5,75.5
Marketing Data Analyst,50000,"Detroit, MI",False,Startup,Jr,Contract,"Python , Tableau , Azure ,",1,1,3,3,42.331551,-83.04664,68.1,68.1
Data Analyst,14000000,"Philadelphia, PA",False,Startup,Mi,Contract,"Google Cloud , AWS , R , Azure , Python",2,1,3,4,39.952724,-75.163526,81.0,81.0
Data Analytics Specialist,95000,"Santa Fe, NM",Yes,Unknown,Sr,Contract,"Google Cloud,SQL",3,0,3,2,35.68761,-105.938456,67.0,67.0
Data Analyst II,70000,"Norfolk, VA",False,Huge,Sr,Contract,"Excel, SQL",3,4,3,5,36.84937,-76.289954,,2.0
Junior Data Analyst,95000,"Fort Collins, CO",Temporarily Remote,Small,Sr,Full-time,", Excel",3,0,6,1,40.587178,-105.077011,66.1,66.1
Data Analytics Specialist,120000,"Oklahoma City, OK",Partial,Medium,Jr,Part-time,"R,Power BI",1,2,5,2,35.472989,-97.517054,70.0,70.0
Junior Data Analyst,8090000,"Austin, TX",0,Large,Sr,Full-time,"Tableau, , Excel",3,3,6,1,30.271129,-97.7437,71.1,71.1
Junior Data Analyst,110000,"Dallas, TX",Yes,Huge,Sr,Part-time,"SQL,Excel",3,4,5,1,32.776272,-96.796856,75.0,75.0
Product Data Analyst,120000,"New Orleans, LA",1,Unknown,Jr,Full-time,"SQL, Python, Tableau, Excel",1,0,6,3,29.956142,-90.073393,77.8,77.8
Product Data Analyst,95000,"Atlanta, GA",0,Unknown,Jr,Regular,"Tableau,AWS",1,0,4,3,33.754466,-84.389815,76.8,76.8
Data Analytics Specialist,65000,"Oklahoma City, OK",Partial,Startup,Jr,Freelance,"Google Cloud, R",1,1,1,2,35.472989,-97.517054,70.0,70.0
Senior Data Analyst,95000,"Atlanta, GA",Partial,Medium,Jr,Temporary,"SQL,Python,Excel",1,2,2,6,33.754466,-84.389815,76.8,76.8
BI Analyst,95000,"Phoenix, AZ",Temporarily Remote,Unknown,Jr,Contract,"SQL,AWS",1,0,3,3,33.448437,-112.074141,76.1,76.1
Data Analyst,120000,"Houston, TX",Yes,Large,Mi,Part-time,", Tableau",2,3,5,4,29.758938,-95.367697,64.9,64.9
Product Data Analyst,110000,"San Francisco, CA",0,Large,Mi,Contract,"Python, Excel, SQL, Power BI, Tableau",2,3,3,3,37.787936,-122.40752,94.0,94.0
Data Analyst,90000,"Fargo, ND",Partial,Huge,Jr,Freelance,"R, Excel, Power BI, SQL",1,4,1,4,46.877229,-96.789821,58.0,58.0
Product Data Analyst,120000,"Las Vegas, NV",1,Huge,Sr,Full-time,"Tableau, R, Azure, SQL",3,4,6,3,36.167426,-115.148413,71.3,71.3
Junior Data Analyst,70000,"Chicago, IL",Yes,Medium,Jr,Full-time,"Python,Power BI",1,2,6,1,41.875562,-87.624421,75.5,75.5
Data Analytics Specialist,120000,"Atlanta, GA",True,Large,Jr,Freelance,",Google Cloud,Excel,Azure,Tableau",1,3,1,2,33.754466,-84.389815,76.8,76.8
Senior Data Analyst,70000,"Orlando, FL",1,Large,Mi,Full-time,"Excel, , Python, Power BI",2,3,6,6,28.542122,-81.379045,72.2,72.2
Data Analyst,50000,"Albuquerque, NM",No,Medium,Pr,Regular,"Azure, Python, Excel, R",4,2,4,4,35.084103,-106.650985,63.4,63.4
Data Analyst II,70000,"Santa Fe, NM",Yes,Large,Jr,Contract,"SQL, AWS, Google Cloud, R, Tableau",1,3,3,5,35.68761,-105.938456,67.0,67.0
Junior Data Analyst,70000,"Salt Lake City, UT",True,Unknown,Pr,Full-time,"Excel, Azure, AWS",4,0,6,1,40.75962,-111.886797,65.7,65.7
Senior Data Analyst,8090000,"Dallas, TX",No,Unknown,Jr,Contract,"Power BI,SQL,R,Google Cloud,",1,0,3,6,32.776272,-96.796856,75.0,75.0
Junior Data Analyst,50000,"Philadelphia, PA",True,Large,Pr,Contract,"AWS,Google Cloud,Excel,R",4,3,3,1,39.952724,-75.163526,81.0,81.0
Data Analyst,70000,"Norfolk, VA",1,Small,Sr,Contract,"Excel, R, SQL",3,0,3,4,36.84937,-76.289954,,2.0
Junior Data Analyst,70000,"Santa Fe, NM",False,Large,Jr,Full-time,"Excel, Power BI, Google Cloud, Python, Azure",1,3,6,1,35.68761,-105.938456,67.0,67.0
Data Analyst II,8090000,"Las Vegas, NV",No,Startup,Sr,Contract,"SQL, Python, Excel",3,1,3,5,36.167426,-115.148413,71.3,71.3
Data Analyst,14000000,"Jackson, MS",No,Large,Jr,Freelance,", Excel, SQL, AWS",1,3,1,4,32.299869,-90.183041,68.0,68.0
Junior Data Analyst,70000,"Indianapolis, IN",Yes,Startup,Sr,Part-time,"Excel, Google Cloud, SQL, Python, Tableau",3,1,5,1,39.768333,-86.15835,69.7,69.7
Data Analyst II,65000,"Indianapolis, IN",Partial,Medium,Jr,Temporary,"SQL, R, AWS, Python",1,2,2,5,39.768333,-86.15835,69.7,69.7
Data Analytics Specialist,8090000,"Fort Collins, CO",Yes,Huge,Sr,Full-time,", Tableau",3,4,6,2,40.587178,-105.077011,66.1,66.1
Data Analyst,14000000,"New York, NY",1,Large,Pr,Contract,"Excel, , Power BI",4,3,3,4,40.712728,-74.006015,100.0,100.0
Marketing Data Analyst,70000,"Las Vegas, NV",False,Startup,Pr,Full-time,"AWS , SQL , Azure",4,1,6,3,36.167426,-115.148413,71.3,71.3
BI Analyst,65000,"Indianapolis, IN",True,Small,Jr,Freelance,"Google Cloud, , SQL",1,0,1,3,39.768333,-86.15835,69.7,69.7
Data Analyst,65000,"Nashville, TN",No,Medium,Jr,Regular,"SQL, Google Cloud, AWS, Azure, Python",1,2,4,4,36.162277,-86.774298,74.0,74.0
Junior Data Analyst,65000,"San Francisco, CA",Partial,Large,Jr,Contract,"SQL, , R, Python",1,3,3,1,37.787936,-122.40752,94.0,94.0
Senior Data Analyst,110000,"Fargo, ND",True,Startup,None,Contract,"Google Cloud, AWS",0,1,3,6,46.877229,-96.789821,58.0,58.0
Product Data Analyst,120000,"Huntsville, AL",1,Startup,Jr,Temporary,"Tableau,",1,1,2,3,34.729847,-86.585901,60.5,60.5
Data Analyst,70000,"Philadelphia, PA",Yes,Large,Mi,Full-time,"Power BI,Python,AWS,Excel",2,3,6,4,39.952724,-75.163526,81.0,81.0
Data Analyst,65000,"New Orleans, LA",True,Startup,None,Part-time,", Power BI, Excel, Azure",0,1,5,4,29.956142,-90.073393,77.8,77.8
Data Analyst,120000,"Dallas, TX",Partial,Startup,Sr,Full-time,"Python,Google Cloud",3,1,6,4,32.776272,-96.796856,75.0,75.0
Senior Data Analyst,65000,"Atlanta, GA",No,Huge,Sr,Contract,"Excel, SQL, , Google Cloud",3,4,3,6,33.754466,-84.389815,76.8,76.8
Senior Data Analyst,95000,"Atlanta, GA",Partial,Small,Mi,Freelance,"Python, Google Cloud, Excel,",2,0,1,6,33.754466,-84.389815,76.8,76.8
Data Analyst,14000000,"Louisville, KY",No,Startup,Jr,Regular,"R, Power BI,",1,1,4,4,38.254238,-85.759407,70.0,70.0
Senior Data Analyst,14000000,"Fort Collins, CO",Yes,Huge,Mi,Freelance,"AWS,Azure,SQL",2,4,1,6,40.587178,-105.077011,66.1,66.1
Senior Data Analyst,120000,"Philadelphia, PA",Yes,Startup,Sr,Part-time,"Power BI, Python, SQL, Google Cloud,",3,1,5,6,39.952724,-75.163526,81.0,81.0
Data Analyst,70000,"Huntsville, AL",Hybrid,Huge,Mi,Contract,"Google Cloud, Azure, Power BI",2,4,3,4,34.729847,-86.585901,60.5,60.5
Senior Data Analyst,110000,"Columbus, OH",Partial,Small,Jr,Full-time,"Google Cloud , Excel , AWS ,  , Python",1,0,6,6,39.96226,-83.000707,73.5,73.5
Data Analytics Specialist,95000,"Atlanta, GA",Yes,Huge,Jr,Part-time,"R, Power BI",1,4,5,2,33.754466,-84.389815,76.8,76.8
Data Analyst II,120000,"Norfolk, VA",0,Large,None,Full-time,"SQL, Azure",0,3,6,5,36.84937,-76.289954,,2.0
Data Analyst,50000,"Detroit, MI",No,Small,Jr,Freelance,"SQL, Power BI, Tableau, Excel, Google Cloud",1,0,1,4,42.331551,-83.04664,68.1,68.1
Senior Data Analyst,120000,"Houston, TX",Yes,Huge,Jr,Freelance,"AWS, Google Cloud",1,4,1,6,29.758938,-95.367697,64.9,64.9
Data Analyst,70000,"Nashville, TN",Temporarily Remote,Huge,Jr,Freelance,"Google Cloud, Python, Excel, Azure, R",1,4,1,4,36.162277,-86.774298,74.0,74.0
Marketing Data Analyst,95000,"Oklahoma City, OK",False,Large,None,Contract,"R, Tableau, , Google Cloud, Power BI",0,3,3,3,35.472989,-97.517054,70.0,70.0
Marketing Data Analyst,14000000,"Fort Collins, CO",0,Startup,Jr,Contract,"Tableau , Power BI , Excel , R , Azure",1,1,3,3,40.587178,-105.077011,66.1,66.1
Data Analyst,8090000,"Fort Collins, CO",0,Startup,Pr,Contract,"AWS,SQL,R,Google Cloud",4,1,3,4,40.587178,-105.077011,66.1,66.1
Data Analyst,95000,"Dallas, TX",No,Large,Jr,Full-time,", Excel, Azure, AWS",1,3,6,4,32.776272,-96.796856,75.0,75.0
Senior Data Analyst,14000000,"Nashville, TN",0,Large,Sr,Regular,"Python, Azure, AWS, R, Google Cloud",3,3,4,6,36.162277,-86.774298,74.0,74.0
Data Analyst II,8090000,"Chicago, IL",True,Medium,Mi,Contract,"SQL,Python,AWS",2,2,3,5,41.875562,-87.624421,75.5,75.5
Data Analyst,70000,"Denver, CO",Yes,Startup,Jr,Contract,"Google Cloud,Tableau",1,1,3,4,39.739236,-104.984862,78.7,78.7
Data Analyst,95000,"Detroit, MI",Partial,Small,Mi,Temporary,", Azure",2,0,2,4,42.331551,-83.04664,68.1,68.1
Data Analyst,70000,"Houston, TX",0,Small,Jr,Part-time,"R , Tableau , Azure , Google Cloud , SQL",1,0,5,4,29.758938,-95.367697,64.9,64.9
Data Analyst II,70000,"Santa Fe, NM",Partial,Startup,Jr,Full-time,"Power BI, , Excel, Tableau, Azure",1,1,6,5,35.68761,-105.938456,67.0,67.0
Data Analyst,95000,"Huntsville, AL",0,Medium,Mi,Regular,"Python,Tableau,R",2,2,4,4,34.729847,-86.585901,60.5,60.5
Junior Data Analyst,95000,"Dallas, TX",1,Medium,None,Regular,"Google Cloud, SQL, AWS, Power BI, Python",0,2,4,1,32.776272,-96.796856,75.0,75.0
Junior Data Analyst,70000,"Dallas, TX",Yes,Startup,Mi,Contract,"Tableau, SQL, R, Excel, Power BI",2,1,3,1,32.776272,-96.796856,75.0,75.0
Data Analyst,90000,"Phoenix, AZ",1,Startup,Pr,Contract,"AWS,",4,1,3,4,33.448437,-112.074141,76.1,76.1
Marketing Data Analyst,70000,"Phoenix, AZ",No,Startup,Mi,Part-time,"Python , AWS",2,1,5,3,33.448437,-112.074141,76.1,76.1
Product Data Analyst,95000,"Salt Lake City, UT",No,Small,Jr,Contract,"Azure, Python, R",1,0,3,3,40.75962,-111.886797,65.7,65.7
Senior Data Analyst,95000,"Dallas, TX",Yes,Large,Sr,Contract,"Python, Google Cloud",3,3,3,6,32.776272,-96.796856,75.0,75.0
Marketing Data Analyst,14000000,"Atlanta, GA",True,Huge,Sr,Full-time,"Google Cloud, Excel",3,4,6,3,33.754466,-84.389815,76.8,76.8
Data Analyst,95000,"Phoenix, AZ",Hybrid,Startup,Jr,Regular,"Azure, Excel, Power BI, AWS,",1,1,4,4,33.448437,-112.074141,76.1,76.1
Data Analyst II,8090000,"Nashville, TN",Temporarily Remote,Unknown,Jr,Freelance,"Google Cloud,Excel",1,0,1,5,36.162277,-86.774298,74.0,74.0
Product Data Analyst,95000,"Austin, TX",False,Large,None,Regular,", Excel, Google Cloud, R",0,3,4,3,30.271129,-97.7437,71.1,71.1
Data Analyst,8090000,"Orlando, FL",1,Startup,Sr,Contract,"AWS , Python",3,1,3,4,28.542122,-81.379045,72.2,72.2
Data Analyst,95000,"Nashville, TN",Partial,Small,Mi,Freelance,,2,0,1,4,36.162277,-86.774298,74.0,74.0
Data Analyst,70000,"Columbus, OH",Partial,Huge,Jr,Contract,,1,4,3,4,39.96226,-83.000707,73.5,73.5
Data Analyst,110000,"Norfolk, VA",Hybrid,Large,Jr,Freelance,"Tableau, Python",1,3,1,4,36.84937,-76.289954,,2.0
Data Analyst,70000,"Louisville, KY",True,Unknown,Mi,Regular,"AWS, Tableau, Power BI",2,0,4,4,38.254238,-85.759407,70.0,70.0
Data Analyst,50000,"New Orleans, LA",Hybrid,Startup,Jr,Freelance,"Excel , Power BI , R , Azure , Google Cloud",1,1,1,4,29.956142,-90.073393,77.8,77.8
BI Analyst,90000,"Philadelphia, PA",Yes,Large,Jr,Contract,"AWS,SQL,Python",1,3,3,3,39.952724,-75.163526,81.0,81.0
Junior Data Analyst,65000,"New Orleans, LA",Hybrid,Large,None,Full-time,"SQL, Excel, Power BI",0,3,6,1,29.956142,-90.073393,77.8,77.8
Product Data Analyst,50000,"Chicago, IL",False,Unknown,Sr,Freelance,"Tableau , AWS",3,0,1,3,41.875562,-87.624421,75.5,75.5
Data Analyst,70000,"Nashville, TN",Temporarily Remote,Medium,Mi,Contract,"Tableau, AWS, R, Python",2,2,3,4,36.162277,-86.774298,74.0,74.0
Product Data Analyst,95000,"Fort Collins, CO",False,Startup,Jr,Regular,"Power BI , SQL , Tableau , AWS",1,1,4,3,40.587178,-105.077011,66.1,66.1
Junior Data Analyst,120000,"Indianapolis, IN",Temporarily Remote,Medium,Sr,Contract,"Python, R, Google Cloud",3,2,3,1,39.768333,-86.15835,69.7,69.7
Data Analyst,120000,"Philadelphia, PA",Hybrid,Startup,Mi,Full-time,"AWS, Excel, Tableau, Python,",2,1,6,4,39.952724,-75.163526,81.0,81.0
Junior Data Analyst,65000,"Las Vegas, NV",Hybrid,Startup,Sr,Temporary,", Azure, AWS, Excel, Power BI",3,1,2,1,36.167426,-115.148413,71.3,71.3
Data Analyst,90000,"Nashville, TN",False,Unknown,Jr,Part-time,", Excel, SQL, Tableau, AWS",1,0,5,4,36.162277,-86.774298,74.0,74.0
Junior Data Analyst,65000,"Huntsville, AL",False,Medium,Jr,Part-time,", Azure, Tableau",1,2,5,1,34.729847,-86.585901,60.5,60.5
Product Data Analyst,8090000,"Jackson, MS",1,Large,Sr,Contract,"AWS , Azure , Google Cloud , R , Tableau",3,3,3,3,32.299869,-90.183041,68.0,68.0
Data Analytics Specialist,120000,"Denver, CO",Yes,Huge,Pr,Contract,"SQL, Power BI, Python, Google Cloud, Excel",4,4,3,2,39.739236,-104.984862,78.7,78.7
Marketing Data Analyst,50000,"Houston, TX",Temporarily Remote,Startup,Jr,Contract,",Tableau,Python,Excel",1,1,3,3,29.758938,-95.367697,64.9,64.9
Junior Data Analyst,90000,"Denver, CO",Yes,Unknown,Sr,Part-time,,3,0,5,1,39.739236,-104.984862,78.7,78.7
Marketing Data Analyst,65000,"Salt Lake City, UT",Temporarily Remote,Startup,Jr,Part-time,"Tableau, SQL, Power BI, R",1,1,5,3,40.75962,-111.886797,65.7,65.7
Product Data Analyst,110000,"Chicago, IL",Yes,Large,Jr,Temporary,"Excel, SQL, AWS, R,",1,3,2,3,41.875562,-87.624421,75.5,75.5
Data Analyst,120000,"Albuquerque, NM",1,Small,Jr,Temporary,"Azure, Excel",1,0,2,4,35.084103,-106.650985,63.4,63.4
Data Analyst,50000,"Jackson, MS",True,Startup,Jr,Contract,"AWS,Python,Power BI,Excel",1,1,3,4,32.299869,-90.183041,68.0,68.0
BI Analyst,65000,"Huntsville, AL",True,Small,Sr,Contract,"R, AWS",3,0,3,3,34.729847,-86.585901,60.5,60.5
Data Analytics Specialist,70000,"Albuquerque, NM",1,Startup,Sr,Full-time,", R , Google Cloud , Python , Azure",3,1,6,2,35.084103,-106.650985,63.4,63.4
Junior Data Analyst,95000,"Denver, CO",True,Medium,Jr,Contract,"Power BI, Tableau",1,2,3,1,39.739236,-104.984862,78.7,78.7
Marketing Data Analyst,65000,"Austin, TX",Partial,Small,Sr,Temporary,"R, Tableau, Python",3,0,2,3,30.271129,-97.7437,71.1,71.1
Data Analyst,65000,"Indianapolis, IN",Partial,Medium,Sr,Contract,"AWS, Python, SQL, Google Cloud",3,2,3,4,39.768333,-86.15835,69.7,69.7
Data Analyst II,90000,"Chicago, IL",1,Large,Pr,Full-time,"Python, Google Cloud, R",4,3,6,5,41.875562,-87.624421,75.5,75.5
Senior Data Analyst,65000,"Fargo, ND",False,Huge,None,Regular,", Tableau",0,4,4,6,46.877229,-96.789821,58.0,58.0
Data Analyst,70000,"Albuquerque, NM",0,Small,Pr,Full-time,"Tableau, Power BI",4,0,6,4,35.084103,-106.650985,63.4,63.4
Data Analyst,65000,"Louisville, KY",Partial,Large,Jr,Regular,"Google Cloud , SQL",1,3,4,4,38.254238,-85.759407,70.0,70.0
Data Analytics Specialist,120000,"Denver, CO",Yes,Huge,Mi,Part-time,"Python,Google Cloud,Tableau,R",2,4,5,2,39.739236,-104.984862,78.7,78.7
Data Analyst,95000,"Orlando, FL",Partial,Small,Sr,Temporary,"Power BI, R",3,0,2,4,28.542122,-81.379045,72.2,72.2
Data Analyst,8090000,"Dallas, TX",True,Medium,Mi,Regular,"Azure, R",2,2,4,4,32.776272,-96.796856,75.0,75.0
Product Data Analyst,90000,"Las Vegas, NV",Yes,Huge,Jr,Contract,"Python, R",1,4,3,3,36.167426,-115.148413,71.3,71.3
Junior Data Analyst,65000,"Jackson, MS",True,Unknown,Mi,Contract,"R, Tableau, Python, Azure, SQL",2,0,3,1,32.299869,-90.183041,68.0,68.0
Junior Data Analyst,95000,"Chicago, IL",True,Startup,Sr,Full-time,"Power BI, SQL",3,1,6,1,41.875562,-87.624421,75.5,75.5
Data Analyst,95000,"Nashville, TN",Partial,Huge,Sr,Temporary,"Power BI, R",3,4,2,4,36.162277,-86.774298,74.0,74.0
Data Analytics Specialist,50000,"New Orleans, LA",True,Huge,Jr,Contract,"Tableau, Azure",1,4,3,2,29.956142,-90.073393,77.8,77.8
Junior Data Analyst,95000,"Detroit, MI",True,Medium,Sr,Part-time,"Tableau , AWS",3,2,5,1,42.331551,-83.04664,68.1,68.1
Data Analytics Specialist,50000,"San Francisco, CA",1,Startup,Sr,Part-time,"Power BI, SQL, Google Cloud, , AWS",3,1,5,2,37.787936,-122.40752,94.0,94.0
Senior Data Analyst,14000000,"Dallas, TX",0,Medium,Pr,Full-time,"Python , AWS , Power BI , R",4,2,6,6,32.776272,-96.796856,75.0,75.0
Junior Data Analyst,95000,"New Orleans, LA",True,Startup,Jr,Part-time,"Tableau, R, AWS",1,1,5,1,29.956142,-90.073393,77.8,77.8
Data Analyst,95000,"Philadelphia, PA",0,Large,Sr,Regular,"Power BI, , SQL, Azure, AWS",3,3,4,4,39.952724,-75.163526,81.0,81.0
Data Analyst II,65000,"Atlanta, GA",Hybrid,Medium,Jr,Contract,"SQL, Azure, Google Cloud, , Power BI",1,2,3,5,33.754466,-84.389815,76.8,76.8
Junior Data Analyst,8090000,"Huntsville, AL",Yes,Startup,Mi,Contract,",Python",2,1,3,1,34.729847,-86.585901,60.5,60.5
Data Analyst II,14000000,"Dallas, TX",1,Large,Jr,Part-time,"Tableau , Python , Azure , Google Cloud",1,3,5,5,32.776272,-96.796856,75.0,75.0
Marketing Data Analyst,110000,"Philadelphia, PA",No,Large,None,Part-time,"Excel, AWS, Tableau, Python",0,3,5,3,39.952724,-75.163526,81.0,81.0
Data Analyst II,110000,"Austin, TX",1,Medium,Jr,Freelance,"SQL , Power BI , Google Cloud , AWS , R",1,2,1,5,30.271129,-97.7437,71.1,71.1
BI Analyst,14000000,"Louisville, KY",Yes,Large,None,Freelance,"Tableau , Google Cloud , SQL ,",0,3,1,3,38.254238,-85.759407,70.0,70.0
Data Analyst,65000,"Fargo, ND",Temporarily Remote,Huge,None,Regular,"Power BI,Google Cloud,SQL,AWS",0,4,4,4,46.877229,-96.789821,58.0,58.0
Data Analyst,95000,"Fort Collins, CO",False,Large,Jr,Part-time,"AWS,Excel,Tableau",1,3,5,4,40.587178,-105.077011,66.1,66.1
Marketing Data Analyst,70000,"Nashville, TN",True,Unknown,Sr,Part-time,"SQL,Excel,R,Tableau",3,0,5,3,36.162277,-86.774298,74.0,74.0
Junior Data Analyst,110000,"Houston, TX",1,Unknown,Mi,Temporary,,2,0,2,1,29.758938,-95.367697,64.9,64.9
Data Analyst,110000,"Atlanta, GA",True,Medium,Jr,Contract,"AWS, Power BI",1,2,3,4,33.754466,-84.389815,76.8,76.8
Senior Data Analyst,14000000,"Fargo, ND",True,Medium,Jr,Full-time,"Tableau, SQL",1,2,6,6,46.877229,-96.789821,58.0,58.0
Marketing Data Analyst,65000,"Norfolk, VA",False,Startup,Sr,Part-time,"SQL, Excel, R",3,1,5,3,36.84937,-76.289954,,2.0
Data Analytics Specialist,8090000,"Nashville, TN",Hybrid,Unknown,Jr,Contract,"Tableau, Google Cloud, R",1,0,3,2,36.162277,-86.774298,74.0,74.0
Product Data Analyst,65000,"Albuquerque, NM",True,Startup,Sr,Freelance,"Python, Excel, AWS",3,1,1,3,35.084103,-106.650985,63.4,63.4
Marketing Data Analyst,95000,"Denver, CO",False,Startup,Sr,Full-time,"SQL,Excel,Google Cloud,Azure,Tableau",3,1,6,3,39.739236,-104.984862,78.7,78.7
Data Analytics Specialist,65000,"Austin, TX",Hybrid,Large,Sr,Full-time,",Excel,SQL,Azure",3,3,6,2,30.271129,-97.7437,71.1,71.1
Data Analyst,95000,"Nashville, TN",Hybrid,Large,Jr,Freelance,", R, Excel",1,3,1,4,36.162277,-86.774298,74.0,74.0
Data Analyst II,95000,"Oklahoma City, OK",True,Medium,Jr,Part-time,"AWS, , SQL, Python",1,2,5,5,35.472989,-97.517054,70.0,70.0
Junior Data Analyst,90000,"Detroit, MI",Hybrid,Large,Jr,Regular,"AWS, , SQL",1,3,4,1,42.331551,-83.04664,68.1,68.1
Marketing Data Analyst,90000,"Fort Collins, CO",False,Medium,Sr,Contract,"R, Azure",3,2,3,3,40.587178,-105.077011,66.1,66.1
Senior Data Analyst,120000,"Indianapolis, IN",No,Small,Jr,Part-time,"SQL,Python,Google Cloud",1,0,5,6,39.768333,-86.15835,69.7,69.7
Product Data Analyst,70000,"Jackson, MS",Hybrid,Unknown,Sr,Part-time,", SQL, R, Python, AWS",3,0,5,3,32.299869,-90.183041,68.0,68.0
Data Analyst,120000,"Philadelphia, PA",0,Unknown,None,Part-time,"Power BI, Google Cloud, , SQL",0,0,5,4,39.952724,-75.163526,81.0,81.0
Junior Data Analyst,70000,"Detroit, MI",No,Large,Jr,Full-time,"Tableau , Python , R , Google Cloud",1,3,6,1,42.331551,-83.04664,68.1,68.1
BI Analyst,70000,"Salt Lake City, UT",False,Startup,Mi,Freelance,", Google Cloud , Power BI , R",2,1,1,3,40.75962,-111.886797,65.7,65.7
Junior Data Analyst,8090000,"Louisville, KY",Partial,Startup,Mi,Part-time,"R, Google Cloud",2,1,5,1,38.254238,-85.759407,70.0,70.0
Junior Data Analyst,65000,"Louisville, KY",True,Small,Sr,Regular,"Google Cloud, Python, Power BI, Azure, SQL",3,0,4,1,38.254238,-85.759407,70.0,70.0
Marketing Data Analyst,95000,"Santa Fe, NM",1,Startup,Jr,Regular,", R",1,1,4,3,35.68761,-105.938456,67.0,67.0
